code,ring_type,area,date,year,month,quarter,nominal_price,strata_title,year_y,month ,year2,CPI_quarter2,real_price
1450,Outer Ring,Camden,1994-06-01,1994,6,1994Q2,139.0,all dwelling,1994-06-01,6,1994,53.5,312.75
1450,Outer Ring,Camden,1994-09-01,1994,9,1994Q3,138.0,all dwelling,1994-06-01,6,1994,53.5,310.5
1450,Outer Ring,Camden,1994-12-01,1994,12,1994Q4,155.0,all dwelling,1994-06-01,6,1994,53.5,348.75
1450,Outer Ring,Camden,1995-03-01,1995,3,1995Q1,144.0,all dwelling,1995-06-01,6,1995,59.5,292.32
1450,Outer Ring,Camden,1995-06-01,1995,6,1995Q2,145.0,all dwelling,1995-06-01,6,1995,59.5,294.34999999999997
1450,Outer Ring,Camden,1995-09-01,1995,9,1995Q3,146.0,all dwelling,1995-06-01,6,1995,59.5,296.38
1450,Outer Ring,Camden,1995-12-01,1995,12,1995Q4,147.0,all dwelling,1995-06-01,6,1995,59.5,298.40999999999997
1450,Outer Ring,Camden,1996-03-01,1996,3,1996Q1,156.0,all dwelling,1996-06-01,6,1996,61.4,305.76
1450,Outer Ring,Camden,1996-06-01,1996,6,1996Q2,155.0,all dwelling,1996-06-01,6,1996,61.4,303.8
1450,Outer Ring,Camden,1996-09-01,1996,9,1996Q3,152.0,all dwelling,1996-06-01,6,1996,61.4,297.92
1450,Outer Ring,Camden,1996-12-01,1996,12,1996Q4,155.0,all dwelling,1996-06-01,6,1996,61.4,303.8
1450,Outer Ring,Camden,1997-03-01,1997,3,1997Q1,160.0,all dwelling,1997-06-01,6,1997,56.8,339.20000000000005
1450,Outer Ring,Camden,1997-06-01,1997,6,1997Q2,150.0,all dwelling,1997-06-01,6,1997,56.8,318.0
1450,Outer Ring,Camden,1997-09-01,1997,9,1997Q3,155.0,all dwelling,1997-06-01,6,1997,56.8,328.6
1450,Outer Ring,Camden,1997-12-01,1997,12,1997Q4,167.0,all dwelling,1997-06-01,6,1997,56.8,354.04
1450,Outer Ring,Camden,1998-03-01,1998,3,1998Q1,165.0,all dwelling,1998-06-01,6,1998,56.6,351.45
1450,Outer Ring,Camden,1998-06-01,1998,6,1998Q2,180.0,all dwelling,1998-06-01,6,1998,56.6,383.4
1450,Outer Ring,Camden,1998-09-01,1998,9,1998Q3,175.0,all dwelling,1998-06-01,6,1998,56.6,372.75
1450,Outer Ring,Camden,1998-12-01,1998,12,1998Q4,203.0,all dwelling,1998-06-01,6,1998,56.6,432.39
1450,Outer Ring,Camden,1999-03-01,1999,3,1999Q1,192.0,all dwelling,1999-06-01,6,1999,58.2,397.43999999999994
1450,Outer Ring,Camden,1999-06-01,1999,6,1999Q2,215.0,all dwelling,1999-06-01,6,1999,58.2,445.04999999999995
1450,Outer Ring,Camden,1999-09-01,1999,9,1999Q3,217.0,all dwelling,1999-06-01,6,1999,58.2,449.18999999999994
1450,Outer Ring,Camden,1999-12-01,1999,12,1999Q4,228.0,all dwelling,1999-06-01,6,1999,58.2,471.96
1450,Outer Ring,Camden,2000-03-01,2000,3,2000Q1,231.0,all dwelling,2000-06-01,6,2000,61.2,455.07
1450,Outer Ring,Camden,2000-06-01,2000,6,2000Q2,250.0,all dwelling,2000-06-01,6,2000,61.2,492.5
1450,Outer Ring,Camden,2000-09-01,2000,9,2000Q3,235.0,all dwelling,2000-06-01,6,2000,61.2,462.95
1450,Outer Ring,Camden,2000-12-01,2000,12,2000Q4,254.0,all dwelling,2000-06-01,6,2000,61.2,500.38
1450,Outer Ring,Camden,2001-03-01,2001,3,2001Q1,245.0,all dwelling,2001-06-01,6,2001,65.4,450.8
1450,Outer Ring,Camden,2001-06-01,2001,6,2001Q2,258.0,all dwelling,2001-06-01,6,2001,65.4,474.72
1450,Outer Ring,Camden,2001-09-01,2001,9,2001Q3,280.0,all dwelling,2001-06-01,6,2001,65.4,515.2
1450,Outer Ring,Camden,2001-12-01,2001,12,2001Q4,277.0,all dwelling,2001-06-01,6,2001,65.4,509.68
1450,Outer Ring,Camden,2002-03-01,2002,3,2002Q1,313.0,all dwelling,2002-06-01,6,2002,67.2,560.27
1450,Outer Ring,Camden,2002-06-01,2002,6,2002Q2,328.0,all dwelling,2002-06-01,6,2002,67.2,587.12
1450,Outer Ring,Camden,2002-09-01,2002,9,2002Q3,348.0,all dwelling,2002-06-01,6,2002,67.2,622.92
1450,Outer Ring,Camden,2002-12-01,2002,12,2002Q4,360.0,all dwelling,2002-06-01,6,2002,67.2,644.4
1450,Outer Ring,Camden,2003-03-01,2003,3,2003Q1,368.0,all dwelling,2003-06-01,6,2003,68.9,644.0
1450,Outer Ring,Camden,2003-06-01,2003,6,2003Q2,383.0,all dwelling,2003-06-01,6,2003,68.9,670.25
1450,Outer Ring,Camden,2003-09-01,2003,9,2003Q3,396.0,all dwelling,2003-06-01,6,2003,68.9,693.0
1450,Outer Ring,Camden,2003-12-01,2003,12,2003Q4,396.0,all dwelling,2003-06-01,6,2003,68.9,693.0
1450,Outer Ring,Camden,2004-03-01,2004,3,2004Q1,400.0,all dwelling,2004-06-01,6,2004,71.1,680.0
1450,Outer Ring,Camden,2004-06-01,2004,6,2004Q2,410.0,all dwelling,2004-06-01,6,2004,71.1,697.0
1450,Outer Ring,Camden,2004-09-01,2004,9,2004Q3,400.0,all dwelling,2004-06-01,6,2004,71.1,680.0
1450,Outer Ring,Camden,2004-12-01,2004,12,2004Q4,415.0,all dwelling,2004-06-01,6,2004,71.1,705.5
1450,Outer Ring,Camden,2005-03-01,2005,3,2005Q1,400.0,all dwelling,2005-06-01,6,2005,73.7,656.0
1450,Outer Ring,Camden,2005-06-01,2005,6,2005Q2,383.0,all dwelling,2005-06-01,6,2005,73.7,628.12
1450,Outer Ring,Camden,2005-09-01,2005,9,2005Q3,393.0,all dwelling,2005-06-01,6,2005,73.7,644.52
1450,Outer Ring,Camden,2005-12-01,2005,12,2005Q4,375.0,all dwelling,2005-06-01,6,2005,73.7,615.0
1450,Outer Ring,Camden,2006-03-01,2006,3,2006Q1,378.0,all dwelling,2006-06-01,6,2006,75.6,604.8000000000001
1450,Outer Ring,Camden,2006-06-01,2006,6,2006Q2,384.0,all dwelling,2006-06-01,6,2006,75.6,614.4000000000001
1450,Outer Ring,Camden,2006-09-01,2006,9,2006Q3,390.0,all dwelling,2006-06-01,6,2006,75.6,624.0
1450,Outer Ring,Camden,2006-12-01,2006,12,2006Q4,376.0,all dwelling,2006-06-01,6,2006,75.6,601.6
1450,Outer Ring,Camden,2007-03-01,2007,3,2007Q1,375.0,all dwelling,2007-06-01,6,2007,77.9,581.25
1450,Outer Ring,Camden,2007-06-01,2007,6,2007Q2,382.0,all dwelling,2007-06-01,6,2007,77.9,592.1
1450,Outer Ring,Camden,2007-09-01,2007,9,2007Q3,393.0,all dwelling,2007-06-01,6,2007,77.9,609.15
1450,Outer Ring,Camden,2007-12-01,2007,12,2007Q4,398.0,all dwelling,2007-06-01,6,2007,77.9,616.9
1450,Outer Ring,Camden,2008-03-01,2008,3,2008Q1,379.0,all dwelling,2008-06-01,6,2008,82.4,553.34
1450,Outer Ring,Camden,2008-06-01,2008,6,2008Q2,385.0,all dwelling,2008-06-01,6,2008,82.4,562.1
1450,Outer Ring,Camden,2008-09-01,2008,9,2008Q3,375.0,all dwelling,2008-06-01,6,2008,82.4,547.5
1450,Outer Ring,Camden,2008-12-01,2008,12,2008Q4,381.0,all dwelling,2008-06-01,6,2008,82.4,556.26
1450,Outer Ring,Camden,2009-03-01,2009,3,2009Q1,385.0,all dwelling,2009-06-01,6,2009,86.9,535.15
1450,Outer Ring,Camden,2009-06-01,2009,6,2009Q2,384.0,all dwelling,2009-06-01,6,2009,86.9,533.76
1450,Outer Ring,Camden,2009-09-01,2009,9,2009Q3,415.0,all dwelling,2009-06-01,6,2009,86.9,576.8499999999999
1450,Outer Ring,Camden,2009-12-01,2009,12,2009Q4,420.0,all dwelling,2009-06-01,6,2009,86.9,583.8
1450,Outer Ring,Camden,2010-03-01,2010,3,2010Q1,435.0,all dwelling,2010-06-01,6,2010,92.1,569.85
1450,Outer Ring,Camden,2010-06-01,2010,6,2010Q2,459.0,all dwelling,2010-06-01,6,2010,92.1,601.2900000000001
1450,Outer Ring,Camden,2010-09-01,2010,9,2010Q3,434.0,all dwelling,2010-06-01,6,2010,92.1,568.5400000000001
1450,Outer Ring,Camden,2010-12-01,2010,12,2010Q4,436.0,all dwelling,2010-06-01,6,2010,92.1,571.16
1450,Outer Ring,Camden,2011-03-01,2011,3,2011Q1,435.0,all dwelling,2011-06-01,6,2011,96.8,543.75
1450,Outer Ring,Camden,2011-06-01,2011,6,2011Q2,451.0,all dwelling,2011-06-01,6,2011,96.8,563.75
1450,Outer Ring,Camden,2011-09-01,2011,9,2011Q3,450.0,all dwelling,2011-06-01,6,2011,96.8,562.5
1450,Outer Ring,Camden,2011-12-01,2011,12,2011Q4,430.0,all dwelling,2011-06-01,6,2011,96.8,537.5
1450,Outer Ring,Camden,2012-03-01,2012,3,2012Q1,447.0,all dwelling,2012-06-01,6,2012,101.0,531.93
1450,Outer Ring,Camden,2012-06-01,2012,6,2012Q2,466.0,all dwelling,2012-06-01,6,2012,101.0,554.54
1450,Outer Ring,Camden,2012-09-01,2012,9,2012Q3,455.0,all dwelling,2012-06-01,6,2012,101.0,541.4499999999999
1450,Outer Ring,Camden,2012-12-01,2012,12,2012Q4,452.0,all dwelling,2012-06-01,6,2012,101.0,537.88
1450,Outer Ring,Camden,2013-03-01,2013,3,2013Q1,479.0,all dwelling,2013-06-01,6,2013,106.6,541.27
1450,Outer Ring,Camden,2013-06-01,2013,6,2013Q2,485.0,all dwelling,2013-06-01,6,2013,106.6,548.05
1450,Outer Ring,Camden,2013-09-01,2013,9,2013Q3,496.0,all dwelling,2013-06-01,6,2013,106.6,560.4799999999999
1450,Outer Ring,Camden,2013-12-01,2013,12,2013Q4,500.0,all dwelling,2013-06-01,6,2013,106.6,565.0
1450,Outer Ring,Camden,2014-03-01,2014,3,2014Q1,520.0,all dwelling,2014-06-01,6,2014,110.8,566.8000000000001
1450,Outer Ring,Camden,2014-06-01,2014,6,2014Q2,535.0,all dwelling,2014-06-01,6,2014,110.8,583.1500000000001
1450,Outer Ring,Camden,2014-09-01,2014,9,2014Q3,549.0,all dwelling,2014-06-01,6,2014,110.8,598.4100000000001
1450,Outer Ring,Camden,2014-12-01,2014,12,2014Q4,580.0,all dwelling,2014-06-01,6,2014,110.8,632.2
1450,Outer Ring,Camden,2015-03-01,2015,3,2015Q1,625.0,all dwelling,2015-06-01,6,2015,114.9,656.25
1450,Outer Ring,Camden,2015-06-01,2015,6,2015Q2,640.0,all dwelling,2015-06-01,6,2015,114.9,672.0
1450,Outer Ring,Camden,2015-09-01,2015,9,2015Q3,675.0,all dwelling,2015-06-01,6,2015,114.9,708.75
1450,Outer Ring,Camden,2015-12-01,2015,12,2015Q4,678.0,all dwelling,2015-06-01,6,2015,114.9,711.9
1450,Outer Ring,Camden,2016-03-01,2016,3,2016Q1,698.0,all dwelling,2016-06-01,6,2016,116.7,718.94
1450,Outer Ring,Camden,2016-06-01,2016,6,2016Q2,705.0,all dwelling,2016-06-01,6,2016,116.7,726.15
1450,Outer Ring,Camden,2016-09-01,2016,9,2016Q3,710.0,all dwelling,2016-06-01,6,2016,116.7,731.3000000000001
1450,Outer Ring,Camden,2016-12-01,2016,12,2016Q4,720.0,all dwelling,2016-06-01,6,2016,116.7,741.6
1450,Outer Ring,Camden,2017-03-01,2017,3,2017Q1,735.0,all dwelling,2017-06-01,6,2017,120.6,735.0
1500,Outer Ring,Campbelltown,1991-03-01,1991,3,1991Q1,105.0,all dwelling,1991-06-01,6,1991,57.2,221.54999999999998
1500,Outer Ring,Campbelltown,1991-06-01,1991,6,1991Q2,104.0,all dwelling,1991-06-01,6,1991,57.2,219.44
1500,Outer Ring,Campbelltown,1991-09-01,1991,9,1991Q3,109.0,all dwelling,1991-06-01,6,1991,57.2,229.98999999999998
1500,Outer Ring,Campbelltown,1991-12-01,1991,12,1991Q4,106.0,all dwelling,1991-06-01,6,1991,57.2,223.66
1500,Outer Ring,Campbelltown,1992-03-01,1992,3,1992Q1,102.0,all dwelling,1992-06-01,6,1992,54.0,227.46
1500,Outer Ring,Campbelltown,1992-06-01,1992,6,1992Q2,109.0,all dwelling,1992-06-01,6,1992,54.0,243.07
1500,Outer Ring,Campbelltown,1992-09-01,1992,9,1992Q3,113.0,all dwelling,1992-06-01,6,1992,54.0,251.99
1500,Outer Ring,Campbelltown,1992-12-01,1992,12,1992Q4,116.0,all dwelling,1992-06-01,6,1992,54.0,258.68
1500,Outer Ring,Campbelltown,1993-03-01,1993,3,1993Q1,120.0,all dwelling,1993-06-01,6,1993,53.7,270.0
1500,Outer Ring,Campbelltown,1993-06-01,1993,6,1993Q2,118.0,all dwelling,1993-06-01,6,1993,53.7,265.5
1500,Outer Ring,Campbelltown,1993-09-01,1993,9,1993Q3,118.0,all dwelling,1993-06-01,6,1993,53.7,265.5
1500,Outer Ring,Campbelltown,1993-12-01,1993,12,1993Q4,120.0,all dwelling,1993-06-01,6,1993,53.7,270.0
1500,Outer Ring,Campbelltown,1994-03-01,1994,3,1994Q1,121.0,all dwelling,1994-06-01,6,1994,53.5,272.25
1500,Outer Ring,Campbelltown,1994-06-01,1994,6,1994Q2,120.0,all dwelling,1994-06-01,6,1994,53.5,270.0
1500,Outer Ring,Campbelltown,1994-09-01,1994,9,1994Q3,122.0,all dwelling,1994-06-01,6,1994,53.5,274.5
1500,Outer Ring,Campbelltown,1994-12-01,1994,12,1994Q4,123.0,all dwelling,1994-06-01,6,1994,53.5,276.75
1500,Outer Ring,Campbelltown,1995-03-01,1995,3,1995Q1,122.0,all dwelling,1995-06-01,6,1995,59.5,247.65999999999997
1500,Outer Ring,Campbelltown,1995-06-01,1995,6,1995Q2,122.0,all dwelling,1995-06-01,6,1995,59.5,247.65999999999997
1500,Outer Ring,Campbelltown,1995-09-01,1995,9,1995Q3,121.0,all dwelling,1995-06-01,6,1995,59.5,245.62999999999997
1500,Outer Ring,Campbelltown,1995-12-01,1995,12,1995Q4,120.0,all dwelling,1995-06-01,6,1995,59.5,243.59999999999997
1500,Outer Ring,Campbelltown,1996-03-01,1996,3,1996Q1,125.0,all dwelling,1996-06-01,6,1996,61.4,245.0
1500,Outer Ring,Campbelltown,1996-06-01,1996,6,1996Q2,123.0,all dwelling,1996-06-01,6,1996,61.4,241.07999999999998
1500,Outer Ring,Campbelltown,1996-09-01,1996,9,1996Q3,120.0,all dwelling,1996-06-01,6,1996,61.4,235.2
1500,Outer Ring,Campbelltown,1996-12-01,1996,12,1996Q4,124.0,all dwelling,1996-06-01,6,1996,61.4,243.04
1500,Outer Ring,Campbelltown,1997-03-01,1997,3,1997Q1,130.0,all dwelling,1997-06-01,6,1997,56.8,275.6
1500,Outer Ring,Campbelltown,1997-06-01,1997,6,1997Q2,125.0,all dwelling,1997-06-01,6,1997,56.8,265.0
1500,Outer Ring,Campbelltown,1997-09-01,1997,9,1997Q3,130.0,all dwelling,1997-06-01,6,1997,56.8,275.6
1500,Outer Ring,Campbelltown,1997-12-01,1997,12,1997Q4,129.0,all dwelling,1997-06-01,6,1997,56.8,273.48
1500,Outer Ring,Campbelltown,1998-03-01,1998,3,1998Q1,130.0,all dwelling,1998-06-01,6,1998,56.6,276.9
1500,Outer Ring,Campbelltown,1998-06-01,1998,6,1998Q2,133.0,all dwelling,1998-06-01,6,1998,56.6,283.28999999999996
1500,Outer Ring,Campbelltown,1998-09-01,1998,9,1998Q3,132.0,all dwelling,1998-06-01,6,1998,56.6,281.15999999999997
1500,Outer Ring,Campbelltown,1998-12-01,1998,12,1998Q4,134.0,all dwelling,1998-06-01,6,1998,56.6,285.41999999999996
1500,Outer Ring,Campbelltown,1999-03-01,1999,3,1999Q1,136.0,all dwelling,1999-06-01,6,1999,58.2,281.52
1500,Outer Ring,Campbelltown,1999-06-01,1999,6,1999Q2,142.0,all dwelling,1999-06-01,6,1999,58.2,293.94
1500,Outer Ring,Campbelltown,1999-09-01,1999,9,1999Q3,147.0,all dwelling,1999-06-01,6,1999,58.2,304.28999999999996
1500,Outer Ring,Campbelltown,1999-12-01,1999,12,1999Q4,149.0,all dwelling,1999-06-01,6,1999,58.2,308.42999999999995
1500,Outer Ring,Campbelltown,2000-03-01,2000,3,2000Q1,159.0,all dwelling,2000-06-01,6,2000,61.2,313.23
1500,Outer Ring,Campbelltown,2000-06-01,2000,6,2000Q2,162.0,all dwelling,2000-06-01,6,2000,61.2,319.14
1500,Outer Ring,Campbelltown,2000-09-01,2000,9,2000Q3,165.0,all dwelling,2000-06-01,6,2000,61.2,325.05
1500,Outer Ring,Campbelltown,2000-12-01,2000,12,2000Q4,166.0,all dwelling,2000-06-01,6,2000,61.2,327.02
1500,Outer Ring,Campbelltown,2001-03-01,2001,3,2001Q1,173.0,all dwelling,2001-06-01,6,2001,65.4,318.32
1500,Outer Ring,Campbelltown,2001-06-01,2001,6,2001Q2,181.0,all dwelling,2001-06-01,6,2001,65.4,333.04
1500,Outer Ring,Campbelltown,2001-09-01,2001,9,2001Q3,190.0,all dwelling,2001-06-01,6,2001,65.4,349.6
1500,Outer Ring,Campbelltown,2001-12-01,2001,12,2001Q4,200.0,all dwelling,2001-06-01,6,2001,65.4,368.0
1500,Outer Ring,Campbelltown,2002-03-01,2002,3,2002Q1,218.0,all dwelling,2002-06-01,6,2002,67.2,390.22
1500,Outer Ring,Campbelltown,2002-06-01,2002,6,2002Q2,234.0,all dwelling,2002-06-01,6,2002,67.2,418.86
1500,Outer Ring,Campbelltown,2002-09-01,2002,9,2002Q3,247.0,all dwelling,2002-06-01,6,2002,67.2,442.13
1500,Outer Ring,Campbelltown,2002-12-01,2002,12,2002Q4,262.0,all dwelling,2002-06-01,6,2002,67.2,468.98
1500,Outer Ring,Campbelltown,2003-03-01,2003,3,2003Q1,270.0,all dwelling,2003-06-01,6,2003,68.9,472.5
1500,Outer Ring,Campbelltown,2003-06-01,2003,6,2003Q2,276.0,all dwelling,2003-06-01,6,2003,68.9,483.0
1500,Outer Ring,Campbelltown,2003-09-01,2003,9,2003Q3,289.0,all dwelling,2003-06-01,6,2003,68.9,505.75
1500,Outer Ring,Campbelltown,2003-12-01,2003,12,2003Q4,305.0,all dwelling,2003-06-01,6,2003,68.9,533.75
1500,Outer Ring,Campbelltown,2004-03-01,2004,3,2004Q1,315.0,all dwelling,2004-06-01,6,2004,71.1,535.5
1500,Outer Ring,Campbelltown,2004-06-01,2004,6,2004Q2,310.0,all dwelling,2004-06-01,6,2004,71.1,527.0
1500,Outer Ring,Campbelltown,2004-09-01,2004,9,2004Q3,308.0,all dwelling,2004-06-01,6,2004,71.1,523.6
1500,Outer Ring,Campbelltown,2004-12-01,2004,12,2004Q4,310.0,all dwelling,2004-06-01,6,2004,71.1,527.0
1500,Outer Ring,Campbelltown,2005-03-01,2005,3,2005Q1,300.0,all dwelling,2005-06-01,6,2005,73.7,491.99999999999994
1500,Outer Ring,Campbelltown,2005-06-01,2005,6,2005Q2,300.0,all dwelling,2005-06-01,6,2005,73.7,491.99999999999994
1500,Outer Ring,Campbelltown,2005-09-01,2005,9,2005Q3,290.0,all dwelling,2005-06-01,6,2005,73.7,475.59999999999997
1500,Outer Ring,Campbelltown,2005-12-01,2005,12,2005Q4,290.0,all dwelling,2005-06-01,6,2005,73.7,475.59999999999997
1500,Outer Ring,Campbelltown,2006-03-01,2006,3,2006Q1,288.0,all dwelling,2006-06-01,6,2006,75.6,460.8
1500,Outer Ring,Campbelltown,2006-06-01,2006,6,2006Q2,282.0,all dwelling,2006-06-01,6,2006,75.6,451.20000000000005
1500,Outer Ring,Campbelltown,2006-09-01,2006,9,2006Q3,280.0,all dwelling,2006-06-01,6,2006,75.6,448.0
1500,Outer Ring,Campbelltown,2006-12-01,2006,12,2006Q4,276.0,all dwelling,2006-06-01,6,2006,75.6,441.6
1500,Outer Ring,Campbelltown,2007-03-01,2007,3,2007Q1,285.0,all dwelling,2007-06-01,6,2007,77.9,441.75
1500,Outer Ring,Campbelltown,2007-06-01,2007,6,2007Q2,286.0,all dwelling,2007-06-01,6,2007,77.9,443.3
1500,Outer Ring,Campbelltown,2007-09-01,2007,9,2007Q3,283.0,all dwelling,2007-06-01,6,2007,77.9,438.65000000000003
1500,Outer Ring,Campbelltown,2007-12-01,2007,12,2007Q4,278.0,all dwelling,2007-06-01,6,2007,77.9,430.90000000000003
1500,Outer Ring,Campbelltown,2008-03-01,2008,3,2008Q1,275.0,all dwelling,2008-06-01,6,2008,82.4,401.5
1500,Outer Ring,Campbelltown,2008-06-01,2008,6,2008Q2,274.0,all dwelling,2008-06-01,6,2008,82.4,400.03999999999996
1500,Outer Ring,Campbelltown,2008-09-01,2008,9,2008Q3,273.0,all dwelling,2008-06-01,6,2008,82.4,398.58
1500,Outer Ring,Campbelltown,2008-12-01,2008,12,2008Q4,280.0,all dwelling,2008-06-01,6,2008,82.4,408.8
1500,Outer Ring,Campbelltown,2009-03-01,2009,3,2009Q1,290.0,all dwelling,2009-06-01,6,2009,86.9,403.09999999999997
1500,Outer Ring,Campbelltown,2009-06-01,2009,6,2009Q2,300.0,all dwelling,2009-06-01,6,2009,86.9,416.99999999999994
1500,Outer Ring,Campbelltown,2009-09-01,2009,9,2009Q3,300.0,all dwelling,2009-06-01,6,2009,86.9,416.99999999999994
1500,Outer Ring,Campbelltown,2009-12-01,2009,12,2009Q4,305.0,all dwelling,2009-06-01,6,2009,86.9,423.95
1500,Outer Ring,Campbelltown,2010-03-01,2010,3,2010Q1,310.0,all dwelling,2010-06-01,6,2010,92.1,406.1
1500,Outer Ring,Campbelltown,2010-06-01,2010,6,2010Q2,322.0,all dwelling,2010-06-01,6,2010,92.1,421.82
1500,Outer Ring,Campbelltown,2010-09-01,2010,9,2010Q3,320.0,all dwelling,2010-06-01,6,2010,92.1,419.20000000000005
1500,Outer Ring,Campbelltown,2010-12-01,2010,12,2010Q4,320.0,all dwelling,2010-06-01,6,2010,92.1,419.20000000000005
1500,Outer Ring,Campbelltown,2011-03-01,2011,3,2011Q1,315.0,all dwelling,2011-06-01,6,2011,96.8,393.75
1500,Outer Ring,Campbelltown,2011-06-01,2011,6,2011Q2,330.0,all dwelling,2011-06-01,6,2011,96.8,412.5
1500,Outer Ring,Campbelltown,2011-09-01,2011,9,2011Q3,320.0,all dwelling,2011-06-01,6,2011,96.8,400.0
1500,Outer Ring,Campbelltown,2011-12-01,2011,12,2011Q4,325.0,all dwelling,2011-06-01,6,2011,96.8,406.25
1500,Outer Ring,Campbelltown,2012-03-01,2012,3,2012Q1,330.0,all dwelling,2012-06-01,6,2012,101.0,392.7
1500,Outer Ring,Campbelltown,2012-06-01,2012,6,2012Q2,332.0,all dwelling,2012-06-01,6,2012,101.0,395.08
1500,Outer Ring,Campbelltown,2012-09-01,2012,9,2012Q3,332.0,all dwelling,2012-06-01,6,2012,101.0,395.08
1500,Outer Ring,Campbelltown,2012-12-01,2012,12,2012Q4,348.0,all dwelling,2012-06-01,6,2012,101.0,414.12
1500,Outer Ring,Campbelltown,2013-03-01,2013,3,2013Q1,345.0,all dwelling,2013-06-01,6,2013,106.6,389.84999999999997
1500,Outer Ring,Campbelltown,2013-06-01,2013,6,2013Q2,341.0,all dwelling,2013-06-01,6,2013,106.6,385.33
1500,Outer Ring,Campbelltown,2013-09-01,2013,9,2013Q3,360.0,all dwelling,2013-06-01,6,2013,106.6,406.79999999999995
1500,Outer Ring,Campbelltown,2013-12-01,2013,12,2013Q4,385.0,all dwelling,2013-06-01,6,2013,106.6,435.04999999999995
1500,Outer Ring,Campbelltown,2014-03-01,2014,3,2014Q1,408.0,all dwelling,2014-06-01,6,2014,110.8,444.72
1500,Outer Ring,Campbelltown,2014-06-01,2014,6,2014Q2,410.0,all dwelling,2014-06-01,6,2014,110.8,446.90000000000003
1500,Outer Ring,Campbelltown,2014-09-01,2014,9,2014Q3,426.0,all dwelling,2014-06-01,6,2014,110.8,464.34000000000003
1500,Outer Ring,Campbelltown,2014-12-01,2014,12,2014Q4,455.0,all dwelling,2014-06-01,6,2014,110.8,495.95000000000005
1500,Outer Ring,Campbelltown,2015-03-01,2015,3,2015Q1,485.0,all dwelling,2015-06-01,6,2015,114.9,509.25
1500,Outer Ring,Campbelltown,2015-06-01,2015,6,2015Q2,527.0,all dwelling,2015-06-01,6,2015,114.9,553.35
1500,Outer Ring,Campbelltown,2015-09-01,2015,9,2015Q3,550.0,all dwelling,2015-06-01,6,2015,114.9,577.5
1500,Outer Ring,Campbelltown,2015-12-01,2015,12,2015Q4,530.0,all dwelling,2015-06-01,6,2015,114.9,556.5
1500,Outer Ring,Campbelltown,2016-03-01,2016,3,2016Q1,530.0,all dwelling,2016-06-01,6,2016,116.7,545.9
1500,Outer Ring,Campbelltown,2016-06-01,2016,6,2016Q2,540.0,all dwelling,2016-06-01,6,2016,116.7,556.2
1500,Outer Ring,Campbelltown,2016-09-01,2016,9,2016Q3,566.0,all dwelling,2016-06-01,6,2016,116.7,582.98
1500,Outer Ring,Campbelltown,2016-12-01,2016,12,2016Q4,590.0,all dwelling,2016-06-01,6,2016,116.7,607.7
1500,Outer Ring,Campbelltown,2017-03-01,2017,3,2017Q1,610.0,all dwelling,2017-06-01,6,2017,120.6,610.0
2850,Outer Ring,Fairfield,1991-03-01,1991,3,1991Q1,128.0,all dwelling,1991-06-01,6,1991,57.2,270.08
2850,Outer Ring,Fairfield,1991-06-01,1991,6,1991Q2,132.0,all dwelling,1991-06-01,6,1991,57.2,278.52
2850,Outer Ring,Fairfield,1991-09-01,1991,9,1991Q3,135.0,all dwelling,1991-06-01,6,1991,57.2,284.84999999999997
2850,Outer Ring,Fairfield,1991-12-01,1991,12,1991Q4,136.0,all dwelling,1991-06-01,6,1991,57.2,286.96
2850,Outer Ring,Fairfield,1992-03-01,1992,3,1992Q1,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
2850,Outer Ring,Fairfield,1992-06-01,1992,6,1992Q2,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
2850,Outer Ring,Fairfield,1992-09-01,1992,9,1992Q3,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
2850,Outer Ring,Fairfield,1992-12-01,1992,12,1992Q4,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
2850,Outer Ring,Fairfield,1993-03-01,1993,3,1993Q1,164.5,all dwelling,1993-06-01,6,1993,53.7,370.125
2850,Outer Ring,Fairfield,1993-06-01,1993,6,1993Q2,164.5,all dwelling,1993-06-01,6,1993,53.7,370.125
2850,Outer Ring,Fairfield,1993-09-01,1993,9,1993Q3,164.5,all dwelling,1993-06-01,6,1993,53.7,370.125
2850,Outer Ring,Fairfield,1993-12-01,1993,12,1993Q4,164.5,all dwelling,1993-06-01,6,1993,53.7,370.125
2850,Outer Ring,Fairfield,1994-03-01,1994,3,1994Q1,172.5,all dwelling,1994-06-01,6,1994,53.5,388.125
2850,Outer Ring,Fairfield,1994-06-01,1994,6,1994Q2,172.5,all dwelling,1994-06-01,6,1994,53.5,388.125
2850,Outer Ring,Fairfield,1994-09-01,1994,9,1994Q3,140.0,all dwelling,1994-06-01,6,1994,53.5,315.0
2850,Outer Ring,Fairfield,1994-12-01,1994,12,1994Q4,136.0,all dwelling,1994-06-01,6,1994,53.5,306.0
2850,Outer Ring,Fairfield,1995-03-01,1995,3,1995Q1,135.0,all dwelling,1995-06-01,6,1995,59.5,274.04999999999995
2850,Outer Ring,Fairfield,1995-06-01,1995,6,1995Q2,140.0,all dwelling,1995-06-01,6,1995,59.5,284.2
2850,Outer Ring,Fairfield,1995-09-01,1995,9,1995Q3,136.0,all dwelling,1995-06-01,6,1995,59.5,276.08
